Step,Bus_Avg_Wait,Bus_Avg_Speed,Bus_Count,Other_Avg_Wait,Other_Avg_Speed,Other_Count,All_Avg_Wait,All_Avg_Speed,All_Count,Avg_Queue_Length
101,173.05263157894737,2.164669119133791,19,152.78282208588956,2.107569442454431,815,153.24460431654677,2.1088702744171512,834,8.887096774193548
102,175.68421052631578,1.2928739485568286,19,154.5575980392157,1.8966494726692298,816,155.0383233532934,1.8829108679289477,835,9.40983606557377
103,178.78947368421052,1.2656450565510802,19,156.91165644171778,1.7954147613360945,815,157.41007194244605,1.7833456673421912,834,9.184615384615384
104,181.68421052631578,1.645450090362763,19,159.18849449204407,1.8613571349168212,817,159.69976076555025,1.8564501566315015,836,9.655737704918034
105,184.68421052631578,2.139562971295098,19,161.27493917274938,1.9804255244837825,822,161.8038049940547,1.984020781902825,841,9.85
106,187.3684210526316,2.825147847018301,19,163.08869987849332,1.7226188850877941,823,163.63657957244655,1.7474978046562972,842,9.852459016393443
107,190.1578947368421,2.525910390984876,19,165.43462469733657,1.645477193129776,826,165.9905325443787,1.6652739159217849,845,9.578125
108,193.10526315789474,3.6801135611266504,19,167.5216346153846,1.7101036179921425,832,168.09283196239718,1.7540873887554276,851,10.224137931034482
109,193.66666666666666,2.364834944514999,18,169.60978520286397,1.672478110162786,838,170.11565420560748,1.6870370155580425,856,10.310344827586206
110,196.16666666666666,1.3817844590532695,18,171.50887573964496,1.6397989867227925,845,172.0231749710313,1.6344174554388398,863,9.596774193548388
111,199.38888888888889,0.7384006932799486,18,173.82332155477033,1.5017455350000237,849,174.35409457900806,1.4858975452065273,867,9.044776119402986
112,203.05555555555554,0.059593949582458484,18,176.19506462984725,1.5262749129476798,851,176.75143843498273,1.4958948699780894,869,9.246153846153845
113,206.27777777777777,0.6978637834660287,18,178.0874125874126,1.420630387608252,858,178.66666666666666,1.4057790190299873,876,9.208955223880597
114,209.44444444444446,0.24558718329450546,18,180.5046403712297,1.418815311932742,862,181.0965909090909,1.3948174638469604,880,9.984615384615385
115,212.77777777777777,1.3220958094429673,18,182.50865051903114,1.4584793415524326,867,183.12429378531073,1.4557054392044428,885,10.276923076923078
116,216.0,1.3023321604138673,18,184.91628440366972,1.4042342340595362,872,185.54494382022472,1.4021732932442301,890,10.430769230769231
117,219.55555555555554,2.2079533176946113,18,186.88255416191564,1.589989258772799,877,187.53966480446928,1.602417586214802,895,11.05
118,223.22222222222223,1.683502598395007,18,188.9875283446712,1.638257071638418,882,189.67222222222222,1.6391619821735495,900,11.39655172413793
119,227.05555555555554,1.556165590720377,18,191.2108229988726,1.6988419127577994,887,191.92375690607736,1.6960041516565028,905,9.82089552238806
120,230.44444444444446,2.2903756218093316,18,193.933633295838,1.6731502902242814,889,194.65821389195148,1.685399525029718,907,10.306451612903226
121,233.5,3.540312280922153,18,196.36434977578475,1.638231280679235,892,197.0989010989011,1.6758548609038202,910,10.46774193548387
122,212.95,2.878566002530897,20,198.3359375,1.4805743879675772,896,198.65502183406113,1.5110982223466891,916,10.046153846153846
123,215.8,3.6368478122075225,20,200.18777777777777,1.5851181929555045,900,200.52717391304347,1.6297210107653308,920,9.984375
124,218.55,2.5235944525329597,20,201.81146637265712,1.6402678622617477,907,202.17259978425028,1.659325609624665,927,10.677966101694915
125,221.25,1.0635031839687297,20,203.4808743169399,1.6094630330034378,915,203.86096256684493,1.5977847474625884,935,9.3
126,213.23809523809524,1.1834524055704019,21,205.0776805251641,1.684477310311677,914,205.2609625668449,1.6732243445367392,935,9.573529411764707
127,216.33333333333334,1.4011639465078882,21,206.75599128540304,1.661169539871829,918,206.97018104366347,1.6553547182949995,939,10.11111111111111
128,219.04761904761904,2.4427492014728722,21,208.52711496746204,1.7045920517772448,922,208.76139978791093,1.721030334008006,943,10.215384615384615
129,221.9047619047619,2.558428048862257,21,210.21851453175458,1.769956252699902,929,210.47684210526316,1.7873856292466486,950,11.1
130,224.8095238095238,1.7119678584872204,21,212.8796992481203,1.513507542813812,931,213.14285714285714,1.5178853438948428,952,9.657142857142857
131,227.85714285714286,2.144654239399923,21,215.14545454545456,1.4622828949652613,935,215.4246861924686,1.4772722236610016,956,10.17910447761194
132,220.36363636363637,2.115287339383536,22,216.08848614072494,1.4581505238739478,938,216.18645833333332,1.4732099092293758,960,9.971014492753623
133,223.0909090909091,2.9494038358122223,22,218.27842720510097,1.5132678624460685,941,218.3883696780893,1.5460767839559912,963,10.261538461538462
134,216.9047619047619,2.0368350922635226,21,221.25079702444208,1.4355689736722912,941,221.15592515592516,1.448694325533431,962,9.865671641791044
135,219.52380952380952,2.55238928098837,21,223.35767195767195,1.4726330644021501,945,223.2743271221532,1.4961060256322853,966,9.880597014925373
136,222.0952380952381,2.807038651365881,21,225.45157894736843,1.4234529293385603,950,225.37899073120494,1.4533759985070196,971,10.104477611940299
137,224.61904761904762,2.284805649289023,21,226.725755995829,1.5698365192721704,959,226.68061224489796,1.5851572863439602,980,10.030303030303031
138,227.71428571428572,2.076625653799733,21,228.54054054054055,1.55431334285423,962,228.5228891149542,1.565471591612984,983,9.940298507462687
139,226.8421052631579,0.9498574542678407,19,230.29948186528497,1.3640472909512746,965,230.23272357723576,1.3560497229665331,984,10.774193548387096
140,229.6315789473684,0.24425457559235392,19,231.18228630278062,1.3660982350706845,971,231.15252525252527,1.3445679022120094,990,10.318181818181818
141,233.21052631578948,0.13017827778221758,19,233.24385245901638,1.4026271804859594,976,233.24321608040202,1.3783291612383501,995,9.885714285714286
142,224.65,1.568703732694321,20,234.80428134556576,1.398103519593118,981,234.6013986013986,1.4015121152594756,1001,10.363636363636363
143,227.8,2.0233862584463633,20,236.2340425531915,1.352113870394212,987,236.06653426017874,1.3654459932949492,1007,9.80281690140845
144,230.3,1.7034675411941922,20,237.37298387096774,1.328116525759291,992,237.23320158102766,1.3355345300168981,1012,10.303030303030303
145,233.05,1.6079631689407805,20,240.18850806451613,1.332456736490892,992,240.04743083003953,1.3379015276460278,1012,10.723076923076922
146,214.8181818181818,2.5163296214664324,22,241.122,1.3211523417755657,1000,240.55577299412917,1.3468802284225314,1022,10.588235294117647
147,217.9090909090909,2.3526675638870356,22,242.91948310139165,1.3233051865754544,1006,242.3842412451362,1.3453343425101383,1028,10.602941176470589
148,221.13636363636363,2.7797968102665256,22,244.60908193484698,1.4694509115676906,1013,244.11014492753623,1.49730367463182,1035,11.693548387096774
